time,lat,lon,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,pitch_gain,roll_gain,yaw_gain,pitch_setpoint,roll_setpoint,yaw_setpoint,throttle_setpoint,editing_gain
1407120,0.0,0.0,-142.3876190185547,179.79881286621094,52.54004669189453,0.2794478237628937,0.30190974473953247,0.8354554772377014,0.0,0.31496062874794006,25.944881439208984,-30,28,-16,0,b'\x02'
1407340,0.0,0.0,-146.32318115234375,177.3652801513672,42.95608901977539,0.38906410336494446,-0.1737939864397049,0.7373166084289551,0.0,0.31496062874794006,25.944881439208984,-31,28,-15,0,b'\x02'
1407560,0.0,0.0,-151.34584045410156,176.21421813964844,34.54826354980469,0.30957671999931335,-0.263053297996521,0.6058083176612854,0.0,0.31496062874794006,25.944881439208984,-29,50,-19,0,b'\x02'
1407780,0.0,0.0,-154.34649658203125,172.02110290527344,30.758060455322266,0.2849198281764984,-0.3163716495037079,0.2541944980621338,0.0,0.31496062874794006,25.944881439208984,-17,52,-13,0,b'\x02'
1408000,0.0,0.0,-155.692138671875,169.95947265625,30.13907814025879,0.04461992532014847,-0.44446030259132385,0.15920239686965942,0.0,0.31496062874794006,25.944881439208984,12,50,-17,0,b'\x02'
1408220,0.0,0.0,-152.70166015625,169.2509307861328,31.192134857177734,-0.07659202069044113,-0.3840165436267853,0.10956447571516037,0.0,0.31496062874794006,25.944881439208984,23,49,-13,0,b'\x02'
1408440,0.0,0.0,-150.2648162841797,171.95425415039062,31.29004669189453,-0.08081739395856857,0.20068307220935822,0.24847683310508728,0.0,0.31496062874794006,25.944881439208984,14,17,-18,0,b'\x02'
1408660,0.0,0.0,-148.04861450195312,177.69398498535156,27.267385482788086,0.05981118232011795,0.16440612077713013,0.6237514019012451,0.0,0.31496062874794006,25.944881439208984,14,25,-18,0,b'\x02'
1408880,0.0,0.0,-146.4740753173828,-178.9384765625,19.588237762451172,-0.013529792428016663,-0.1289692372083664,0.7918576598167419,0.0,0.31496062874794006,25.944881439208984,25,46,-12,1,b'\x02'
1409100,0.0,0.0,-144.92417907714844,179.22373962402344,11.979106903076172,-0.20444409549236298,-0.06837796419858932,0.6417247653007507,0.0,0.31496062874794006,25.944881439208984,0,40,-16,0,b'\x02'
1409320,0.0,0.0,-144.75299072265625,175.4468231201172,6.2696943283081055,-0.060735829174518585,-0.16608703136444092,0.41435307264328003,0.0,0.31496062874794006,25.944881439208984,9,37,-13,1,b'\x02'
1409540,0.0,0.0,-144.57057189941406,174.98887634277344,2.697770118713379,-0.08105514943599701,-0.021924711763858795,0.3156558871269226,0.0,0.31496062874794006,25.944881439208984,17,34,-17,0,b'\x02'
1409760,0.0,0.0,-143.77320861816406,175.61676025390625,-0.1754087209701538,-0.1401740461587906,0.02507002279162407,0.266959547996521,0.0,0.31496062874794006,25.944881439208984,19,24,-18,0,b'\x02'
1409980,0.0,0.0,-142.7135467529297,175.86451721191406,-3.049532413482666,-0.19082589447498322,0.37166231870651245,0.31859779357910156,0.0,0.31496062874794006,25.944881439208984,21,31,-18,0,b'\x02'
1410200,0.0,0.0,-142.21319580078125,177.45706176757812,-6.922695159912109,0.09694552421569824,-0.20993174612522125,0.356547474861145,0.0,0.31496062874794006,25.944881439208984,-1,17,-17,1,b'\x02'
1410420,0.0,0.0,-144.03836059570312,178.54908752441406,-10.090331077575684,0.08981484919786453,0.2139550894498825,0.33188849687576294,0.0,0.31496062874794006,25.944881439208984,-9,40,-13,1,b'\x02'
1410640,0.0,0.0,-147.1168212890625,177.6962890625,-13.050491333007812,0.24217742681503296,-0.4269116222858429,0.1914079636335373,0.0,0.31496062874794006,25.944881439208984,10,50,-15,0,b'\x02'
1410860,0.0,0.0,-148.02352905273438,173.14279174804688,-13.653097152709961,-0.16279923915863037,-0.2835935950279236,-0.0014885812997817993,0.0,0.31496062874794006,25.944881439208984,21,51,-12,1,b'\x02'
1411080,0.0,0.0,-147.83226013183594,171.60838317871094,-11.69145393371582,-0.062184013426303864,0.5533140897750854,0.02736961469054222,0.0,0.31496062874794006,25.944881439208984,8,30,-16,0,b'\x02'
1411300,0.0,0.0,-148.74977111816406,176.45034790039062,-12.692815780639648,-0.07928601652383804,0.4227674603462219,0.1903100311756134,0.0,0.31496062874794006,25.944881439208984,13,19,-15,1,b'\x02'
1411520,0.0,0.0,-148.37014770507812,177.4291534423828,-16.577899932861328,0.027599718421697617,-0.28684139251708984,0.30765265226364136,0.0,0.31496062874794006,25.944881439208984,20,52,-9,0,b'\x02'
1411740,0.0,0.0,-147.8905792236328,176.63453674316406,-20.048961639404297,-0.14352989196777344,0.2851170301437378,0.17793643474578857,0.0,0.31496062874794006,25.944881439208984,32,49,-11,0,b'\x02'
1411960,0.0,0.0,-147.4218292236328,176.52877807617188,-22.588951110839844,0.07243414968252182,0.07349614799022675,0.21130353212356567,0.0,0.31496062874794006,25.944881439208984,20,35,-12,0,b'\x02'
1412180,0.0,0.0,-147.07691955566406,175.45956420898438,-24.94125747680664,0.022695107385516167,-0.3399747610092163,0.07586348056793213,0.0,0.31496062874794006,25.944881439208984,19,66,-9,0,b'\x02'
1412400,0.0,0.0,-146.1844482421875,168.9567413330078,-24.6888484954834,-0.04679786041378975,-0.6255622506141663,-0.08637386560440063,0.0,0.31496062874794006,25.944881439208984,22,73,-7,0,b'\x02'
1412620,0.0,0.0,-146.6439208984375,164.01173400878906,-21.81698989868164,0.14280784130096436,-0.09391938894987106,-0.155981183052063,0.0,0.31496062874794006,25.944881439208984,0,50,-7,0,b'\x02'
1412840,0.0,0.0,-148.0284881591797,165.88153076171875,-21.282142639160156,0.03752436116337776,0.18025600910186768,0.017449453473091125,0.0,0.31496062874794006,25.944881439208984,27,54,-7,0,b'\x02'
1413060,0.0,0.0,-147.87921142578125,166.31008911132812,-23.22359848022461,0.09782973676919937,-0.16188779473304749,0.14887943863868713,0.0,0.31496062874794006,25.944881439208984,7,50,-6,0,b'\x02'
1413280,0.0,0.0,-147.35543823242188,163.42617797851562,-26.09602165222168,0.06574045121669769,-0.1536826193332672,0.22928732633590698,0.0,0.31496062874794006,25.944881439208984,6,44,-8,0,b'\x02'
1413500,0.0,0.0,-147.68833923339844,161.9287109375,-29.821863174438477,0.2782447636127472,-0.26649975776672363,0.27136871218681335,0.0,0.31496062874794006,25.944881439208984,3,44,-8,0,b'\x02'
1413720,0.0,0.0,-149.33026123046875,161.3013153076172,-33.53520965576172,0.17016339302062988,-0.23706722259521484,0.2651985287666321,0.0,0.31496062874794006,25.944881439208984,6,50,-8,0,b'\x02'
1413940,0.0,0.0,-150.44436645507812,160.7465362548828,-35.37211227416992,0.02331848256289959,-0.07550320774316788,0.136098712682724,0.0,0.31496062874794006,25.944881439208984,22,38,-18,0,b'\x02'
1414160,0.0,0.0,-150.25286865234375,161.08282470703125,-35.7028694152832,-0.05344152823090553,-0.12099732458591461,0.04213440790772438,0.0,0.31496062874794006,25.944881439208984,18,28,-15,0,b'\x02'
1414380,0.0,0.0,-149.9506378173828,161.3420867919922,-35.839111328125,-0.05861537903547287,0.08833587914705276,0.001639295369386673,0.0,0.31496062874794006,25.944881439208984,5,40,-15,0,b'\x02'
1414600,0.0,0.0,-150.06475830078125,162.21315002441406,-36.95260238647461,-0.03184810280799866,0.007916174829006195,0.13936230540275574,0.0,0.31496062874794006,25.944881439208984,19,35,-16,0,b'\x02'
1414820,0.0,0.0,-149.37815856933594,159.7936248779297,-38.84111022949219,0.15269377827644348,-0.2061595320701599,0.1235850527882576,0.0,0.31496062874794006,25.944881439208984,8,40,-15,0,b'\x02'
1415040,0.0,0.0,-149.90931701660156,160.3858642578125,-41.392520904541016,-0.07299904525279999,0.1292659342288971,0.15555515885353088,0.0,0.31496062874794006,25.944881439208984,20,32,-14,0,b'\x02'
1415260,0.0,0.0,-148.32415771484375,159.55198669433594,-44.130470275878906,0.0026109125465154648,-0.08009983599185944,0.248803049325943,0.0,0.31496062874794006,25.944881439208984,19,32,-15,0,b'\x02'
1415480,0.0,0.0,-146.0744171142578,157.49156188964844,-47.00238800048828,0.03886197507381439,-0.09674544632434845,0.22660940885543823,0.0,0.31496062874794006,25.944881439208984,8,33,-14,0,b'\x02'
1415700,0.0,0.0,-144.72213745117188,156.65390014648438,-49.33476257324219,-0.016256345435976982,0.1526450514793396,0.09527882188558578,0.0,0.31496062874794006,25.944881439208984,-4,28,-17,0,b'\x02'
1415920,0.0,0.0,-145.3325958251953,157.33860778808594,-51.38478088378906,0.11233288049697876,-0.0029987841844558716,0.015825778245925903,0.0,0.31496062874794006,25.944881439208984,-9,37,-15,0,b'\x02'
1416140,0.0,0.0,-147.51849365234375,158.4097442626953,-52.72423553466797,0.19544453918933868,-0.10342036187648773,-0.06244678050279617,0.0,0.31496062874794006,25.944881439208984,-17,38,-17,0,b'\x02'
1416360,0.0,0.0,-149.46078491210938,159.05325317382812,-52.780094146728516,-0.025181416422128677,-0.11143356561660767,-0.14413921535015106,0.0,0.31496062874794006,25.944881439208984,17,49,-15,0,b'\x02'
1416580,0.0,0.0,-147.9611358642578,156.5362548828125,-51.251216888427734,-0.16092342138290405,0.11905045807361603,-0.15480411052703857,0.0,0.31496062874794006,25.944881439208984,11,51,-13,0,b'\x02'
1416800,0.0,0.0,-147.02252197265625,154.57003784179688,-49.584136962890625,0.0992618054151535,-0.2697886526584625,-0.18456293642520905,0.0,0.31496062874794006,25.944881439208984,1,54,-13,0,b'\x02'
1417020,0.0,0.0,-148.17527770996094,154.47593688964844,-48.58588409423828,0.04958520084619522,-0.13662797212600708,-0.11381475627422333,0.0,0.31496062874794006,25.944881439208984,-8,62,-12,0,b'\x02'
1417240,0.0,0.0,-148.88243103027344,152.7600860595703,-48.04928207397461,-0.014891032129526138,-0.4388335645198822,-0.004197441041469574,0.0,0.31496062874794006,25.944881439208984,20,68,-9,0,b'\x02'
